Order_Date,Category,Customer_ID,Revenue
2022-12-02,Furniture,CUST-0411,91.75
2023-09-06,Technology,CUST-0019,345.98
2023-10-21,Office Supplies,CUST-0167,60.71
2023-10-14,Office Supplies,CUST-0199,118.21
2023-10-12,Office Supplies,CUST-0158,79.03
2022-12-18,Office Supplies,CUST-0101,264.43
2022-06-04,Office Supplies,CUST-0427,31.97
2023-10-02,Office Supplies,CUST-0051,109.6
2022-11-06,Furniture,CUST-0220,140.56
2023-11-20,Office Supplies,CUST-0472,54.76
2022-08-29,Office Supplies,CUST-0327,113.49
2023-08-13,Office Supplies,CUST-0258,149.76
2022-04-24,Office Supplies,CUST-0380,227.89
2023-08-21,Office Supplies,CUST-0165,63.7
2022-05-12,Office Supplies,CUST-0257,119.9
2023-06-03,Technology,CUST-0259,273.84
2023-06-27,Technology,CUST-0154,100.48
2023-11-09,Technology,CUST-0322,92.84
2022-12-23,Furniture,CUST-0359,220.37
2022-12-29,Office Supplies,CUST-0256,298.62
2022-01-17,Technology,CUST-0499,259.69
2023-08-16,Furniture,CUST-0030,120.97
2023-06-26,Office Supplies,CUST-0099,309.21
2022-08-02,Furniture,CUST-0192,293.91
2023-10-04,Technology,CUST-0181,307.8
2022-03-09,Technology,CUST-0331,337.62
2023-07-13,Office Supplies,CUST-0103,26.31
2023-04-09,Office Supplies,CUST-0308,295.95
2023-10-04,Furniture,CUST-0302,72.65
2022-10-25,Technology,CUST-0134,134.14
2023-08-11,Furniture,CUST-0340,203.44
2023-03-19,Office Supplies,CUST-0360,21.05
2022-01-02,Office Supplies,CUST-0306,282.58
2023-11-02,Furniture,CUST-0407,154.85
2022-07-28,Furniture,CUST-0113,551.67
2023-03-04,Office Supplies,CUST-0045,16.3
2023-02-23,Technology,CUST-0458,614.14
2023-06-03,Office Supplies,CUST-0001,547.95
2023-08-24,Office Supplies,CUST-0135,168.57
2023-07-25,Office Supplies,CUST-0069,366.36
2022-01-08,Technology,CUST-0311,35.57
2022-04-24,Office Supplies,CUST-0108,262.47
2022-05-24,Technology,CUST-0056,376.11
2023-07-16,Office Supplies,CUST-0073,420.91
2022-09-22,Office Supplies,CUST-0374,242.34
2022-02-21,Furniture,CUST-0081,150.4
2023-01-25,Furniture,CUST-0128,510.29
2023-04-03,Furniture,CUST-0222,362.57
2022-03-22,Technology,CUST-0060,110.28
2023-01-23,Office Supplies,CUST-0366,56.28
2022-11-05,Furniture,CUST-0189,385.4
2022-02-11,Furniture,CUST-0373,356.03
2022-10-03,Technology,CUST-0263,109.6
2023-01-21,Technology,CUST-0316,338.43
2022-12-08,Furniture,CUST-0145,78.85
2023-09-30,Technology,CUST-0354,272.87
2023-08-23,Office Supplies,CUST-0089,185.99
2023-06-22,Office Supplies,CUST-0264,27.71
2023-07-08,Office Supplies,CUST-0119,11.51
2023-02-06,Furniture,CUST-0018,329.27
2022-11-24,Office Supplies,CUST-0439,71.41
2022-04-08,Technology,CUST-0039,202.2
2023-03-23,Technology,CUST-0219,194.32
2023-06-28,Office Supplies,CUST-0280,95.95
2023-12-22,Office Supplies,CUST-0274,13.73
2023-03-24,Furniture,CUST-0484,8.52
2023-02-27,Office Supplies,CUST-0061,201.94
2022-07-05,Office Supplies,CUST-0074,168.79
2022-06-02,Office Supplies,CUST-0445,390.31
2022-03-14,Furniture,CUST-0212,53.86
2022-11-27,Technology,CUST-0239,111.3
2023-09-13,Office Supplies,CUST-0291,422.94
2022-09-16,Office Supplies,CUST-0206,97.88
2023-03-25,Technology,CUST-0214,276.35
2022-10-16,Technology,CUST-0258,529.02
2022-02-09,Office Supplies,CUST-0210,7.01
2023-08-22,Furniture,CUST-0164,217.7
2023-12-23,Office Supplies,CUST-0131,99.6
2022-07-04,Office Supplies,CUST-0334,88.46
2023-10-17,Office Supplies,CUST-0008,241.66
2023-06-26,Office Supplies,CUST-0498,346.61
2022-05-21,Furniture,CUST-0345,975.63
2023-09-30,Office Supplies,CUST-0071,86.01
2023-04-08,Technology,CUST-0354,325.19
2022-08-29,Office Supplies,CUST-0340,381.07
2023-04-16,Office Supplies,CUST-0275,177.83
2022-12-31,Furniture,CUST-0278,284.08
2023-02-01,Office Supplies,CUST-0500,195.46
2023-01-24,Office Supplies,CUST-0432,523.17
2022-05-14,Office Supplies,CUST-0205,177.46
2022-07-13,Technology,CUST-0374,242.46
2023-04-10,Technology,CUST-0490,94.53
2022-08-04,Office Supplies,CUST-0457,217.74
2022-05-17,Technology,CUST-0083,85.77
2023-10-20,Furniture,CUST-0202,246.18
2022-08-10,Office Supplies,CUST-0250,98.35
2023-12-03,Office Supplies,CUST-0374,160.85
2023-09-16,Technology,CUST-0473,56.0
2023-02-01,Office Supplies,CUST-0261,357.71
2023-01-23,Furniture,CUST-0068,110.75
2023-08-16,Furniture,CUST-0242,425.69
2022-11-28,Technology,CUST-0097,7.76
2022-10-10,Office Supplies,CUST-0323,98.65
2022-02-14,Furniture,CUST-0255,72.76
2022-02-11,Office Supplies,CUST-0274,27.08
2022-08-22,Technology,CUST-0485,198.58
2022-04-18,Technology,CUST-0311,247.38
2022-10-20,Furniture,CUST-0477,162.14
2023-02-07,Furniture,CUST-0442,258.9
2023-04-07,Furniture,CUST-0162,54.27
2022-03-24,Technology,CUST-0027,78.5
2022-01-18,Furniture,CUST-0352,101.41
2023-02-26,Technology,CUST-0364,161.65
2023-11-24,Office Supplies,CUST-0441,249.06
2022-06-02,Office Supplies,CUST-0241,117.43
2023-08-27,Office Supplies,CUST-0123,258.89
2022-11-22,Office Supplies,CUST-0259,550.06
2023-02-20,Technology,CUST-0239,206.23
2023-12-05,Office Supplies,CUST-0241,397.37
2023-12-30,Furniture,CUST-0494,337.11
2023-12-25,Office Supplies,CUST-0480,243.31
2022-08-20,Technology,CUST-0249,153.0
2022-05-15,Technology,CUST-0347,315.19
2023-04-07,Office Supplies,CUST-0036,269.99
2022-10-08,Technology,CUST-0456,358.88
2023-10-12,Office Supplies,CUST-0165,237.2
2023-05-02,Office Supplies,CUST-0294,221.42
2023-01-20,Office Supplies,CUST-0161,69.7
2022-12-27,Office Supplies,CUST-0407,650.5
2022-07-31,Office Supplies,CUST-0134,212.86
2023-11-21,Office Supplies,CUST-0494,85.73
2023-07-26,Technology,CUST-0462,381.29
2022-06-30,Office Supplies,CUST-0265,509.19
2023-04-29,Office Supplies,CUST-0013,49.8
2022-09-23,Office Supplies,CUST-0248,130.06
2023-12-26,Furniture,CUST-0061,505.48
2022-10-30,Furniture,CUST-0401,350.95
2022-06-14,Technology,CUST-0224,291.76
2023-09-26,Technology,CUST-0083,101.58
2022-02-12,Furniture,CUST-0093,85.06
2023-08-13,Office Supplies,CUST-0149,146.09
2022-09-08,Office Supplies,CUST-0304,147.23
2022-12-13,Technology,CUST-0134,196.23
2023-07-24,Furniture,CUST-0202,76.37
2022-03-03,Technology,CUST-0126,327.32
2023-03-09,Office Supplies,CUST-0302,46.48
2022-06-18,Technology,CUST-0269,314.42
2023-09-17,Technology,CUST-0118,689.99
2022-12-25,Office Supplies,CUST-0389,500.91
2023-10-15,Office Supplies,CUST-0352,109.38
2022-12-02,Furniture,CUST-0150,114.53
2022-10-12,Furniture,CUST-0386,117.63
2022-09-16,Technology,CUST-0328,221.22
2023-01-04,Technology,CUST-0465,127.39
2023-05-21,Office Supplies,CUST-0010,189.79
2023-04-07,Technology,CUST-0238,217.16
2023-07-13,Office Supplies,CUST-0218,101.12
2023-11-23,Technology,CUST-0285,135.67
2023-07-01,Office Supplies,CUST-0076,296.6
2022-07-20,Furniture,CUST-0163,564.96
2022-11-24,Technology,CUST-0438,749.74
2022-12-02,Office Supplies,CUST-0416,162.82
2022-05-31,Technology,CUST-0220,50.95
2023-09-18,Furniture,CUST-0098,324.61
2022-06-06,Technology,CUST-0180,232.92
2023-03-05,Technology,CUST-0075,375.13
2023-10-23,Technology,CUST-0182,174.82
2022-05-29,Furniture,CUST-0332,261.43
2022-06-27,Technology,CUST-0116,105.92
2023-08-16,Furniture,CUST-0087,365.07
2022-01-01,Technology,CUST-0138,140.24
2022-08-31,Technology,CUST-0409,438.36
2022-03-25,Technology,CUST-0325,252.66
2023-06-07,Office Supplies,CUST-0231,116.19
2022-08-26,Office Supplies,CUST-0401,214.96
2022-07-15,Office Supplies,CUST-0057,274.88
2022-08-01,Office Supplies,CUST-0380,151.39
2023-01-02,Furniture,CUST-0300,107.31
2022-06-13,Office Supplies,CUST-0023,154.08
2023-04-14,Office Supplies,CUST-0307,428.05
2022-03-22,Technology,CUST-0453,65.73
2022-02-04,Office Supplies,CUST-0050,175.13
2022-06-01,Office Supplies,CUST-0189,306.52
2022-10-15,Technology,CUST-0108,102.08
2022-12-29,Furniture,CUST-0016,511.2
2023-04-16,Technology,CUST-0349,88.76
2022-04-21,Office Supplies,CUST-0012,70.33
2023-09-25,Technology,CUST-0033,596.19
2022-03-18,Office Supplies,CUST-0297,62.13
2023-11-17,Office Supplies,CUST-0093,251.2
2022-04-04,Technology,CUST-0250,155.7
2023-10-29,Technology,CUST-0349,314.29
2023-07-21,Technology,CUST-0423,246.46
2022-05-22,Office Supplies,CUST-0252,446.88
2023-07-26,Furniture,CUST-0384,650.63
2023-07-24,Furniture,CUST-0472,154.08
2022-03-17,Technology,CUST-0485,279.79
2022-03-20,Technology,CUST-0212,376.28
2023-03-21,Office Supplies,CUST-0030,298.97
2023-01-16,Technology,CUST-0093,365.02
2023-01-29,Furniture,CUST-0196,103.4
2022-04-01,Technology,CUST-0193,317.68
2023-10-17,Office Supplies,CUST-0195,256.85
2023-06-23,Office Supplies,CUST-0113,419.36
2023-08-30,Office Supplies,CUST-0134,162.82
2022-12-19,Furniture,CUST-0013,71.76
2022-06-14,Technology,CUST-0248,417.52
2023-12-14,Office Supplies,CUST-0421,150.52
2023-02-12,Furniture,CUST-0425,50.13
2022-02-05,Furniture,CUST-0316,194.48
2022-05-26,Office Supplies,CUST-0257,68.78
2023-09-02,Furniture,CUST-0048,159.68
2023-12-07,Furniture,CUST-0262,389.19
2022-12-16,Office Supplies,CUST-0469,148.3
2022-12-09,Office Supplies,CUST-0476,52.02
2022-05-13,Technology,CUST-0232,212.59
2022-02-04,Office Supplies,CUST-0321,70.2
2023-01-19,Technology,CUST-0104,169.42
2023-07-01,Office Supplies,CUST-0392,841.28
2023-04-17,Office Supplies,CUST-0066,188.96
2023-11-01,Technology,CUST-0397,160.49
2023-10-19,Technology,CUST-0177,302.7
2022-01-13,Technology,CUST-0150,357.71
2023-12-19,Office Supplies,CUST-0097,366.31
2022-03-18,Office Supplies,CUST-0196,76.15
2023-01-02,Furniture,CUST-0248,244.28
2022-03-11,Technology,CUST-0329,537.69
2022-10-01,Technology,CUST-0219,68.85
2023-05-28,Technology,CUST-0475,114.66
2023-04-24,Office Supplies,CUST-0186,287.71
2022-08-27,Office Supplies,CUST-0366,80.22
2022-05-27,Furniture,CUST-0284,679.62
2023-05-21,Office Supplies,CUST-0107,184.09
2023-08-11,Furniture,CUST-0465,161.28
2022-02-19,Office Supplies,CUST-0210,619.6
2023-09-25,Furniture,CUST-0327,326.9
2022-04-17,Office Supplies,CUST-0028,101.09
2023-10-29,Office Supplies,CUST-0306,167.07
2023-07-23,Technology,CUST-0165,323.74
2023-10-30,Office Supplies,CUST-0260,117.58
2022-03-02,Furniture,CUST-0321,154.0
2022-12-15,Office Supplies,CUST-0071,360.63
2022-01-02,Furniture,CUST-0135,98.91
2023-11-30,Furniture,CUST-0009,449.94
2022-06-16,Office Supplies,CUST-0379,384.62
2023-10-28,Office Supplies,CUST-0265,70.06
2022-07-18,Technology,CUST-0408,518.3
2022-10-17,Furniture,CUST-0392,240.23
2022-12-01,Office Supplies,CUST-0261,109.04
2023-09-03,Furniture,CUST-0339,326.8
2022-01-10,Technology,CUST-0257,110.63
2023-11-04,Office Supplies,CUST-0077,202.69
2023-07-11,Technology,CUST-0068,210.08
2023-12-29,Office Supplies,CUST-0286,126.21
2023-05-12,Technology,CUST-0091,358.71
2022-02-21,Furniture,CUST-0006,733.23
2022-12-17,Office Supplies,CUST-0010,205.96
2022-11-23,Office Supplies,CUST-0011,399.19
2023-01-27,Office Supplies,CUST-0492,134.83
2023-03-05,Furniture,CUST-0472,118.88
2022-10-27,Furniture,CUST-0084,418.18
2022-10-21,Office Supplies,CUST-0027,166.15
2022-08-04,Office Supplies,CUST-0415,173.79
2022-09-22,Office Supplies,CUST-0105,311.22
2023-07-06,Technology,CUST-0173,412.56
2022-03-11,Office Supplies,CUST-0284,201.99
2022-07-24,Office Supplies,CUST-0040,68.1
2023-06-13,Furniture,CUST-0320,357.38
2023-08-23,Office Supplies,CUST-0426,391.36
2023-03-04,Furniture,CUST-0239,221.67
2022-09-01,Furniture,CUST-0182,608.04
2023-09-26,Office Supplies,CUST-0478,154.62
2022-02-28,Office Supplies,CUST-0257,202.49
2023-01-03,Office Supplies,CUST-0028,425.55
2022-11-22,Office Supplies,CUST-0479,71.27
2022-02-13,Technology,CUST-0024,138.95
2022-05-10,Technology,CUST-0316,393.56
2023-08-31,Technology,CUST-0033,301.13
2022-10-21,Technology,CUST-0186,134.06
2023-07-06,Technology,CUST-0140,131.21
2022-08-06,Furniture,CUST-0145,55.88
2022-03-01,Technology,CUST-0375,315.44
2022-12-02,Office Supplies,CUST-0285,1171.77
2022-11-11,Furniture,CUST-0200,353.23
2022-01-23,Office Supplies,CUST-0469,85.26
2022-02-03,Furniture,CUST-0364,475.72
2022-10-04,Furniture,CUST-0023,275.49
2023-05-16,Office Supplies,CUST-0458,349.01
2023-04-01,Furniture,CUST-0496,273.44
2022-01-04,Furniture,CUST-0290,217.56
2023-01-28,Office Supplies,CUST-0418,39.18
2023-05-20,Office Supplies,CUST-0224,126.48
2023-06-03,Technology,CUST-0315,787.1
2023-02-16,Office Supplies,CUST-0258,121.11
2023-09-24,Office Supplies,CUST-0053,65.04
2023-08-04,Technology,CUST-0270,361.76
2022-03-12,Office Supplies,CUST-0100,311.98
2022-11-01,Office Supplies,CUST-0078,272.38
2023-06-09,Furniture,CUST-0437,380.7
2023-01-15,Office Supplies,CUST-0490,186.69
2022-10-11,Office Supplies,CUST-0094,169.41
2022-12-06,Technology,CUST-0492,128.41
2022-06-24,Technology,CUST-0289,713.51
2023-04-15,Furniture,CUST-0303,236.95
2023-04-13,Furniture,CUST-0438,405.44
2022-08-10,Furniture,CUST-0184,88.49
2022-07-07,Office Supplies,CUST-0199,149.59
2023-07-05,Furniture,CUST-0010,220.95
2023-10-24,Office Supplies,CUST-0097,268.78
2023-10-15,Technology,CUST-0371,158.36
2022-04-01,Technology,CUST-0388,92.32
2022-04-14,Technology,CUST-0043,139.55
2022-04-19,Furniture,CUST-0092,90.48
2023-07-07,Office Supplies,CUST-0077,143.52
2022-06-11,Furniture,CUST-0052,100.01
2022-07-06,Furniture,CUST-0052,44.26
2022-12-23,Furniture,CUST-0236,61.83
2022-07-18,Office Supplies,CUST-0287,88.11
2023-01-01,Office Supplies,CUST-0239,63.42
2023-07-15,Furniture,CUST-0151,208.54
2022-04-08,Office Supplies,CUST-0357,343.01
2022-09-13,Office Supplies,CUST-0117,368.31
2022-08-27,Office Supplies,CUST-0176,198.21
2023-03-31,Office Supplies,CUST-0076,127.97
2022-10-13,Technology,CUST-0439,253.8
2022-05-23,Office Supplies,CUST-0448,277.3
2022-03-31,Office Supplies,CUST-0415,30.63
2022-10-23,Furniture,CUST-0046,165.14
2023-07-27,Office Supplies,CUST-0082,274.3
2022-09-03,Technology,CUST-0259,99.53
2023-06-17,Office Supplies,CUST-0412,188.99
2023-11-10,Furniture,CUST-0350,149.28
2022-05-10,Office Supplies,CUST-0011,39.16
2023-02-23,Technology,CUST-0110,397.39
2022-02-03,Office Supplies,CUST-0491,144.34
2023-02-01,Technology,CUST-0075,286.88
2023-11-16,Furniture,CUST-0350,159.66
2022-08-15,Furniture,CUST-0212,292.21
2023-05-02,Office Supplies,CUST-0223,272.75
2022-02-13,Office Supplies,CUST-0091,299.33
2022-11-17,Office Supplies,CUST-0286,452.55
2023-08-10,Office Supplies,CUST-0409,78.89
2022-10-14,Office Supplies,CUST-0097,272.29
2022-05-04,Office Supplies,CUST-0341,181.16
2023-11-24,Technology,CUST-0447,524.62
2023-04-04,Technology,CUST-0134,157.85
2023-03-11,Technology,CUST-0318,451.07
2022-02-21,Technology,CUST-0100,201.92
2023-01-09,Furniture,CUST-0375,174.94
2023-02-08,Technology,CUST-0220,539.45
2022-03-24,Technology,CUST-0414,75.89
2022-10-07,Furniture,CUST-0498,139.53
2023-11-23,Furniture,CUST-0489,112.27
2022-06-28,Technology,CUST-0192,110.66
2023-09-18,Office Supplies,CUST-0017,123.05
2022-03-09,Technology,CUST-0077,74.66
2022-06-04,Technology,CUST-0447,136.58
2022-08-07,Technology,CUST-0432,86.23
2022-07-19,Technology,CUST-0035,151.92
2023-07-22,Technology,CUST-0213,76.06
2023-08-19,Office Supplies,CUST-0249,93.72
2023-12-16,Office Supplies,CUST-0303,86.33
2023-09-23,Technology,CUST-0231,101.56
2023-05-21,Office Supplies,CUST-0021,502.3
2023-03-24,Furniture,CUST-0043,32.15
2022-12-15,Furniture,CUST-0474,33.33
2023-01-20,Furniture,CUST-0448,59.6
2023-06-05,Office Supplies,CUST-0433,174.59
2022-05-25,Office Supplies,CUST-0188,32.36
2023-10-14,Office Supplies,CUST-0128,246.61
2023-03-08,Technology,CUST-0399,348.88
2022-05-21,Office Supplies,CUST-0209,106.14
2022-08-31,Office Supplies,CUST-0157,177.66
2022-02-06,Technology,CUST-0228,72.19
2023-03-20,Office Supplies,CUST-0309,115.33
2022-10-31,Office Supplies,CUST-0434,218.64
2023-08-23,Furniture,CUST-0488,145.45
2023-04-26,Technology,CUST-0179,192.18
2023-05-10,Furniture,CUST-0418,612.33
2023-08-23,Furniture,CUST-0261,63.28
2023-05-20,Furniture,CUST-0022,149.46
2023-01-10,Office Supplies,CUST-0334,26.65
2023-06-24,Office Supplies,CUST-0444,190.81
2023-09-29,Technology,CUST-0381,80.71
2023-12-30,Furniture,CUST-0057,293.37
2022-06-22,Office Supplies,CUST-0193,495.72
2022-02-27,Technology,CUST-0136,402.2
2022-08-31,Office Supplies,CUST-0364,556.34
2022-01-13,Office Supplies,CUST-0458,284.61
2023-11-21,Furniture,CUST-0297,185.34
2023-06-12,Technology,CUST-0491,201.68
2023-06-14,Technology,CUST-0051,664.08
2022-11-06,Furniture,CUST-0038,125.38
2022-08-31,Furniture,CUST-0103,310.22
2022-05-18,Office Supplies,CUST-0335,577.07
2023-03-23,Office Supplies,CUST-0482,176.72
2023-07-16,Technology,CUST-0037,371.76
2023-04-04,Technology,CUST-0277,148.57
2022-10-28,Furniture,CUST-0116,59.99
2022-03-25,Technology,CUST-0360,353.54
2022-04-06,Technology,CUST-0136,73.12
2023-05-01,Furniture,CUST-0412,17.32
2023-02-25,Office Supplies,CUST-0169,255.72
2022-04-21,Furniture,CUST-0013,191.41
2022-08-27,Technology,CUST-0226,76.08
2023-11-08,Furniture,CUST-0477,297.84
2022-11-30,Office Supplies,CUST-0106,431.33
2023-11-16,Furniture,CUST-0035,72.91
2022-12-13,Technology,CUST-0337,65.38
2023-06-19,Furniture,CUST-0194,140.14
2023-10-02,Technology,CUST-0132,48.86
2022-08-24,Furniture,CUST-0160,77.67
2023-04-18,Furniture,CUST-0058,313.97
2022-03-21,Technology,CUST-0390,144.05
2022-06-14,Office Supplies,CUST-0300,758.37
2022-02-11,Technology,CUST-0403,206.8
2023-03-06,Technology,CUST-0277,56.23
2023-02-10,Furniture,CUST-0005,196.08
2022-02-08,Technology,CUST-0259,327.1
2023-02-15,Furniture,CUST-0438,119.17
2022-10-17,Furniture,CUST-0292,189.23
2022-03-21,Office Supplies,CUST-0399,157.14
2022-03-20,Office Supplies,CUST-0288,107.04
2023-08-25,Technology,CUST-0500,325.34
2023-09-18,Technology,CUST-0092,145.87
2022-05-21,Furniture,CUST-0420,253.66
2022-12-05,Furniture,CUST-0080,508.48
2022-11-12,Office Supplies,CUST-0214,134.32
2023-06-30,Office Supplies,CUST-0166,205.6
2023-03-03,Office Supplies,CUST-0115,222.17
2023-01-08,Office Supplies,CUST-0245,200.18
2022-05-08,Furniture,CUST-0498,591.04
2023-11-21,Technology,CUST-0357,106.67
2023-01-22,Office Supplies,CUST-0221,13.65
2022-09-01,Office Supplies,CUST-0019,872.29
2023-07-11,Technology,CUST-0050,298.18
2022-02-28,Office Supplies,CUST-0334,334.47
2023-11-07,Technology,CUST-0318,198.21
2022-09-07,Furniture,CUST-0497,384.54
2022-02-28,Furniture,CUST-0203,284.8
2022-10-23,Office Supplies,CUST-0214,53.87
2023-07-17,Furniture,CUST-0420,281.46
2022-11-01,Technology,CUST-0174,321.1
2022-09-10,Technology,CUST-0421,391.66
2023-07-26,Office Supplies,CUST-0254,468.26
2022-12-08,Office Supplies,CUST-0084,227.02
2023-06-18,Technology,CUST-0405,58.19
2023-06-10,Office Supplies,CUST-0141,252.15
2022-10-20,Technology,CUST-0031,839.64
2023-01-08,Technology,CUST-0175,54.07
2022-06-04,Technology,CUST-0423,211.79
2023-02-20,Office Supplies,CUST-0447,114.8
2022-01-27,Office Supplies,CUST-0389,151.62
2022-01-18,Office Supplies,CUST-0089,372.71
2022-09-23,Technology,CUST-0089,96.07
2022-05-12,Technology,CUST-0204,130.81
2023-05-12,Furniture,CUST-0258,422.73
2022-11-01,Furniture,CUST-0058,146.58
2022-06-18,Technology,CUST-0500,220.15
2023-09-07,Furniture,CUST-0316,289.2
2022-12-24,Office Supplies,CUST-0399,159.52
2022-01-20,Office Supplies,CUST-0228,162.49
2023-03-20,Furniture,CUST-0387,243.62
2023-11-24,Technology,CUST-0336,199.54
2022-10-14,Office Supplies,CUST-0240,65.75
2023-07-15,Office Supplies,CUST-0060,83.87
2022-10-30,Office Supplies,CUST-0207,213.53
2023-05-04,Technology,CUST-0258,218.96
2022-01-27,Technology,CUST-0469,236.66
2022-05-01,Technology,CUST-0165,110.64
2023-11-04,Technology,CUST-0327,47.18
2022-03-25,Furniture,CUST-0171,483.32
2023-02-28,Technology,CUST-0149,268.14
2023-09-06,Technology,CUST-0171,504.45
2023-06-28,Office Supplies,CUST-0330,157.87
2022-09-20,Technology,CUST-0314,84.98
2022-11-25,Furniture,CUST-0333,181.29
2023-12-03,Office Supplies,CUST-0359,164.72
2023-12-22,Office Supplies,CUST-0385,686.64
2022-03-13,Technology,CUST-0414,56.38
2023-08-20,Office Supplies,CUST-0482,30.47
2022-12-13,Technology,CUST-0239,248.06
2022-12-07,Technology,CUST-0434,284.13
2023-02-11,Furniture,CUST-0448,328.83
2022-09-22,Office Supplies,CUST-0322,41.0
2022-10-27,Technology,CUST-0293,121.57
2023-08-02,Technology,CUST-0036,39.38
2022-06-27,Technology,CUST-0357,166.39
2022-06-15,Office Supplies,CUST-0078,214.73
2022-07-28,Office Supplies,CUST-0304,233.66
2023-01-27,Furniture,CUST-0362,248.3
2023-06-08,Technology,CUST-0194,468.22
2022-02-15,Technology,CUST-0442,62.39
2022-04-04,Furniture,CUST-0072,334.47
2022-01-10,Technology,CUST-0004,117.43
2023-08-12,Furniture,CUST-0196,215.31
2023-09-11,Technology,CUST-0009,300.46
2023-08-17,Furniture,CUST-0444,83.52
2022-07-25,Technology,CUST-0403,196.51
2023-05-05,Office Supplies,CUST-0169,171.11
2023-06-11,Office Supplies,CUST-0287,537.07
2023-01-24,Technology,CUST-0253,164.22
2022-05-04,Office Supplies,CUST-0470,64.7
2022-06-24,Technology,CUST-0424,558.5
2022-08-08,Furniture,CUST-0265,303.57
2023-02-25,Office Supplies,CUST-0087,405.25
2022-02-22,Technology,CUST-0051,161.55
2022-06-28,Office Supplies,CUST-0224,113.77
2023-01-12,Technology,CUST-0085,41.7
2023-08-22,Technology,CUST-0319,40.28
2022-12-22,Office Supplies,CUST-0453,146.92
2023-01-05,Technology,CUST-0500,365.96
2023-04-30,Technology,CUST-0109,264.55
2022-03-23,Technology,CUST-0432,91.86
2023-09-28,Office Supplies,CUST-0216,268.51
2023-02-18,Office Supplies,CUST-0356,19.21
2023-07-25,Office Supplies,CUST-0335,17.26
2023-03-26,Office Supplies,CUST-0159,143.27
2023-11-05,Office Supplies,CUST-0400,491.48
2022-09-17,Office Supplies,CUST-0355,548.23
2022-08-27,Office Supplies,CUST-0172,262.8
2022-09-05,Technology,CUST-0428,836.35
2023-11-01,Technology,CUST-0063,202.76
2022-10-22,Furniture,CUST-0371,115.42
2023-01-31,Office Supplies,CUST-0387,128.82
2023-06-14,Technology,CUST-0154,178.0
2023-01-22,Furniture,CUST-0061,268.43
2023-06-08,Office Supplies,CUST-0438,382.79
2022-04-21,Office Supplies,CUST-0177,125.84
2023-01-23,Office Supplies,CUST-0375,80.47
2022-02-25,Technology,CUST-0146,536.46
2023-06-22,Furniture,CUST-0082,164.04
2023-10-14,Technology,CUST-0024,582.42
2022-02-24,Office Supplies,CUST-0159,190.03
2023-10-22,Office Supplies,CUST-0015,355.03
2023-05-09,Office Supplies,CUST-0219,356.17
2023-06-28,Technology,CUST-0110,143.08
2022-10-28,Office Supplies,CUST-0160,134.49
2023-04-06,Technology,CUST-0324,362.65
2022-09-19,Office Supplies,CUST-0344,576.3
2023-05-29,Technology,CUST-0261,305.59
2022-11-08,Technology,CUST-0054,305.02
2022-12-17,Office Supplies,CUST-0363,298.14
2022-10-14,Technology,CUST-0230,81.63
2022-08-15,Office Supplies,CUST-0332,567.27
2022-02-02,Technology,CUST-0376,36.04
2023-06-09,Furniture,CUST-0034,174.68
2023-01-05,Technology,CUST-0226,138.2
2022-02-04,Technology,CUST-0413,101.56
2022-10-06,Office Supplies,CUST-0243,90.99
2022-06-06,Furniture,CUST-0421,517.74
2023-11-09,Office Supplies,CUST-0264,268.93
2023-06-30,Technology,CUST-0338,44.48
2022-06-14,Office Supplies,CUST-0358,184.37
2023-02-18,Technology,CUST-0481,163.9
2022-01-16,Technology,CUST-0368,408.14
2023-07-02,Furniture,CUST-0004,132.29
2022-10-08,Technology,CUST-0414,302.0
2022-11-15,Furniture,CUST-0082,69.23
2023-02-07,Office Supplies,CUST-0199,239.34
2022-03-19,Office Supplies,CUST-0375,209.37
2022-07-16,Office Supplies,CUST-0299,95.01
2023-09-28,Furniture,CUST-0125,32.6
2023-04-28,Technology,CUST-0309,252.16
2023-07-07,Furniture,CUST-0128,332.79
2023-06-13,Furniture,CUST-0457,437.79
2023-11-19,Office Supplies,CUST-0311,912.28
2023-01-04,Office Supplies,CUST-0047,148.9
2022-10-11,Office Supplies,CUST-0008,52.85
2022-09-18,Technology,CUST-0366,69.66
2022-02-21,Office Supplies,CUST-0163,105.84
2022-01-21,Furniture,CUST-0202,30.7
2022-06-08,Office Supplies,CUST-0026,113.64
2022-06-03,Furniture,CUST-0413,474.88
2023-11-02,Office Supplies,CUST-0215,595.41
2023-04-28,Furniture,CUST-0032,354.58
2022-11-14,Furniture,CUST-0017,239.83
2022-01-08,Technology,CUST-0167,57.14
2022-07-05,Furniture,CUST-0422,224.05
2023-04-28,Furniture,CUST-0051,119.09
2023-06-29,Office Supplies,CUST-0171,255.95
2023-05-17,Office Supplies,CUST-0229,43.43
2022-03-10,Furniture,CUST-0221,156.16
2022-07-30,Furniture,CUST-0063,305.39
2022-09-19,Office Supplies,CUST-0229,194.07
2022-02-07,Office Supplies,CUST-0139,41.94
2023-01-07,Technology,CUST-0395,230.65
2022-05-27,Furniture,CUST-0135,73.73
2022-09-16,Office Supplies,CUST-0301,149.11
2022-04-02,Furniture,CUST-0335,92.79
2023-07-21,Furniture,CUST-0091,41.7
2022-06-18,Furniture,CUST-0066,531.11
2022-05-18,Office Supplies,CUST-0398,339.32
2023-12-10,Furniture,CUST-0107,374.52
